trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,stop_headsign,timepoint
11W-L02,05:44:40,05:44:50,B05798P,23,0,0,8881.98863,Pulo Gadung,0
11W-L02,05:46:35,05:46:45,B02943P,24,0,0,9261.468139,Pulo Gadung,0
11W-L02,05:48:01,05:48:11,B02946P,25,0,0,9538.830066,Pulo Gadung,0
11W-L02,05:49:07,05:49:17,B03325P,26,0,0,9744.314356,Pulo Gadung,0
11W-L02,05:51:05,05:51:15,B02274P,27,0,0,10134.95442,Pulo Gadung,0
11W-L02,05:52:10,05:52:20,B01779P,28,0,0,10334.57378,Pulo Gadung,0
11W-L02,05:53:34,05:53:44,B07610P,29,0,0,10603.0549,Pulo Gadung,0
11W-L02,05:56:29,05:56:39,B07611P,30,0,0,11198.73559,Pulo Gadung,0
11W-L02,05:57:23,05:57:33,B07612P,31,0,0,11359.96846,Pulo Gadung,0
11W-L02,05:58:36,05:58:46,B07613P,32,0,0,11589.88861,Pulo Gadung,0
11W-L02,06:01:10,06:01:20,B07614P,33,0,0,12109.99706,Pulo Gadung,0
11W-L02,06:03:22,06:03:32,B07615P,34,0,0,12553.36214,Pulo Gadung,0
11W-L02,06:04:31,06:04:41,B07616P,35,0,0,12766.51765,Pulo Gadung,0
11W-L02,06:06:30,06:06:40,B07617P,36,0,0,13162.62936,Pulo Gadung,0
11W-L02,06:07:52,06:08:02,B07618P,37,0,0,13425.8333,Pulo Gadung,0
11W-L02,06:09:32,06:09:42,B07619P,38,0,0,13750.77323,Pulo Gadung,0
11W-L02,06:11:05,06:11:15,B07620P,39,0,0,14052.07461,Pulo Gadung,0
11W-L02,06:12:52,06:13:02,B07621P,40,0,0,14405.10619,Pulo Gadung,0
11W-L02,06:15:04,06:15:14,B07622P,41,0,0,14846.99654,Pulo Gadung,0
11W-L02,06:17:33,06:17:43,B07623P,42,0,0,15349.87414,Pulo Gadung,0
11W-L02,06:19:32,06:19:42,B07624P,43,0,0,15746.09958,Pulo Gadung,0
11W-L02,06:21:38,06:21:48,B06721P,44,0,0,16165.46893,Pulo Gadung,0
11W-L02,06:24:21,06:24:31,B06722P,45,0,0,16720.23448,Pulo Gadung,0
11W-L02,06:26:41,06:26:51,B02997P,46,0,0,17192.35804,Pulo Gadung,0
11W-L02,06:28:32,06:28:42,B05875P,47,0,0,17558.49394,JIEP,0
11W-L02,06:29:40,06:29:50,B01277P,48,0,0,17768.09731,JIEP,0
11W-L02,06:30:37,06:30:47,B01278P,49,0,0,17941.04449,JIEP,0
11W-L02,06:31:29,06:31:39,B06723P,50,0,0,18095.12563,JIEP,0
11W-L02,06:33:36,06:33:46,B07625P,51,0,0,18519.88646,JIEP,0
11W-L02,06:35:52,06:36:02,B07626P,52,0,0,18976.0498,JIEP,0
11W-L02,06:38:15,06:38:25,B07627P,53,0,0,19459.10017,JIEP,0
11W-L02,06:40:28,06:40:38,B07628P,54,0,0,19906.45974,JIEP,0
11W-L02,06:42:17,06:42:27,B07629P,55,0,0,20264.84228,JIEP,0
11W-L02,06:43:55,06:44:05,B07630P,56,0,0,20584.77182,JIEP,0
12A-R03,05:00:00,05:00:10,B02709P,0,0,0,0,Kota,0
12A-R03,05:03:41,05:03:51,B02804P,1,0,0,764.5736131,Kota,0
12A-R03,05:05:16,05:05:26,B05713P,2,0,0,1073.260966,Kota,0
12A-R03,05:06:37,05:06:47,B02489P,3,0,0,1332.788141,Kota,0
12A-R03,05:09:06,05:09:16,B00121P,4,0,0,1836.912081,Kota,0
12A-R03,05:09:59,05:10:09,B00122P,5,0,0,1992.273733,Kota,0
12A-R03,05:15:18,05:15:28,B03322P,6,0,0,3109.429061,Kota,0
12A-R03,05:17:15,05:17:25,B05518P,7,0,0,3498.780993,Kota,0
12A-R03,05:18:58,05:19:08,B05863P,8,0,0,3837.901032,Kota,0
12A-R03,05:22:07,05:22:17,B05324P,9,0,0,4486.578819,Kota,0
12A-R03,05:23:58,05:24:08,B02889P,10,0,0,4852.830214,Kota,0
12A-R03,05:25:34,05:25:44,B00079P,11,0,0,5166.694662,Kota,0
12A-R03,05:28:07,05:28:17,G00072,12,0,0,5683.048966,Kota,0
12A-R03,05:29:43,05:29:53,B03407P,13,0,0,5996.134814,Kota,0
12A-R03,05:31:14,05:31:24,B02361P,14,0,0,6291.48187,Kota,0
12A-R03,05:32:16,05:32:26,G00068,15,0,0,6482.069226,Kota,0
12A-R03,05:34:53,05:35:03,G00070,16,0,0,7015.99864,Kota,0
12A-R03,05:41:00,05:41:10,B01751P,17,0,0,8305.284755,Kota,0
12A-R03,05:42:43,05:42:53,G00064,18,0,0,8642.602225,Kota,0
12A-R03,05:46:20,05:46:30,G00061,19,0,0,9392.862501,Kota,0
12C-L01,05:00:00,05:00:10,B03299P,0,0,0,0,Penjaringan,0
12C-L01,05:02:50,05:03:00,B06292P,1,0,0,579.6317513,Penjaringan,0
12C-L01,05:04:38,05:04:48,B06294P,2,0,0,935.9757909,Penjaringan,0
12C-L01,05:07:40,05:07:50,B06314P,3,0,0,1558.335643,Penjaringan,0
12C-L01,05:09:37,05:09:47,B02361P,4,0,0,1945.932734,Penjaringan,0
12C-L01,05:11:16,05:11:26,B05028P,5,0,0,2268.918462,Penjaringan,0
12C-L01,05:12:19,05:12:29,B05405P,6,0,0,2462.147988,Penjaringan,0
12C-L01,05:13:26,05:13:36,B00592P,7,0,0,2668.369498,Penjaringan,0
12C-L01,05:20:53,05:21:03,B06046P,8,0,0,4246.303864,Penjaringan,0
12C-L01,05:24:51,05:25:01,B01773P,9,0,0,5111.717481,Penjaringan,0
12C-L01,05:26:29,05:26:39,B02888P,10,0,0,5391.924578,Penjaringan,0
12C-L01,05:27:40,05:27:50,B00030P,11,0,0,5614.446475,Penjaringan,0
12C-L01,05:29:09,05:29:19,B07553P,12,0,0,5902.468427,Rusun Waduk Pluit,0
12C-L01,05:31:18,05:31:28,B00079P,13,0,0,6332.091521,Rusun Waduk Pluit,0
12C-L01,05:34:36,05:34:46,B06659P,14,0,0,7013.315756,Rusun Waduk Pluit,0
12C-L01,05:35:27,05:35:37,B03407P,15,0,0,7163.874073,Rusun Waduk Pluit,0
12C-L01,05:37:27,05:37:37,B06295P,16,0,0,7563.356179,Rusun Waduk Pluit,0
12C-L01,05:40:23,05:40:33,B06313P,17,0,0,8165.630244,Rusun Waduk Pluit,0
12C-L01,05:42:10,05:42:20,B06312P,18,0,0,8517.766728,Rusun Waduk Pluit,0
12C-L01,05:44:58,05:45:08,B03299P,19,0,0,9091.52538,Rusun Waduk Pluit,0
12C-R01,05:00:00,05:00:10,B03299P,0,0,0,0,Penjaringan,0
12C-R01,05:02:50,05:03:00,B06292P,1,0,0,579.4506494,Penjaringan,0
12C-R01,05:04:38,05:04:48,B06294P,2,0,0,935.864397,Penjaringan,0
12C-R01,05:07:40,05:07:50,B06314P,3,0,0,1558.141157,Penjaringan,0
12C-R01,05:09:37,05:09:47,B02361P,4,0,0,1945.738247,Penjaringan,0
12C-R01,05:11:16,05:11:26,B05028P,5,0,0,2268.901415,Penjaringan,0
12C-R01,05:13:16,05:13:26,B00592P,6,0,0,2668.419187,Penjaringan,0
12C-R01,05:20:43,05:20:53,B06046P,7,0,0,4246.353553,Penjaringan,0
12C-R01,05:23:45,05:23:55,B01507P,8,0,0,4867.881563,Penjaringan,0
12C-R01,05:24:54,05:25:04,B01773P,9,0,0,5082.403941,Penjaringan,0
12C-R01,05:28:50,05:29:00,B07553P,10,0,0,5900.041761,Penjaringan,0
12C-R02,05:00:00,05:00:10,B07553P,0,0,0,0,Rusun Waduk Pluit,0
12C-R02,05:02:10,05:02:20,B00079P,1,0,0,433.8636487,Rusun Waduk Pluit,0
12C-R02,05:05:28,05:05:38,B06659P,2,0,0,1113.101423,Rusun Waduk Pluit,0
12C-R02,05:06:19,05:06:29,B03407P,3,0,0,1263.616546,Rusun Waduk Pluit,0
12C-R02,05:08:19,05:08:29,B06295P,4,0,0,1662.896088,Rusun Waduk Pluit,0
12C-R02,05:11:15,05:11:25,B06313P,5,0,0,2264.918611,Rusun Waduk Pluit,0
12C-R02,05:13:02,05:13:12,B06312P,6,0,0,2616.914404,Rusun Waduk Pluit,0
12C-R02,05:15:50,05:16:00,B03299P,7,0,0,3190.603802,Rusun Waduk Pluit,0
12-P03,05:00:00,05:00:10,G00559,0,0,0,0,Pluit,0
12-P03,05:03:42,05:03:52,G00492,1,0,0,765.7523723,Pluit,0
12-P03,05:14:32,05:14:42,G00562,2,0,0,3075.524286,Pluit,0
12-P03,05:20:42,05:20:52,G00563,3,0,0,4377.76215,Pluit,0
12-P03,05:22:30,05:22:40,G00711,4,0,0,4735.913534,Pluit,0
12-P03,05:25:37,05:25:47,G00566,5,0,0,5375.169585,Pluit,0
12-P03,05:29:53,05:30:03,G00568,6,0,0,6264.517546,Pluit,0
12-P03,05:53:28,05:53:38,G00235,7,0,0,11338.10861,Pluit,0
12-P03,05:58:49,05:58:59,G00237,8,0,0,12463.40333,Pluit,0
12-P03,06:02:59,06:03:09,G00573,9,0,0,13331.56992,Pluit,0
12-P03,06:07:19,06:07:29,G00577,10,0,0,14236.12853,Pluit,0
12-P03,06:12:18,06:12:28,G00060,11,0,0,15279.94707,Pluit,0
12-P03,06:17:23,06:17:33,G00076,12,0,0,16345.43662,Pluit,0
12-P03,06:28:40,06:28:50,G00074,13,0,0,18757.13696,Pluit,0
12-P03,06:41:03,06:41:13,G00677,14,0,0,21404.66386,Pluit,0
12P-L01,05:00:00,05:00:10,P00095,0,0,0,0,St. LRT Pegangsaan Dua,0
12P-L01,05:01:29,05:01:39,B05579P,1,0,0,559.0049097,St. LRT Pegangsaan Dua,0
12P-L01,05:02:38,05:02:48,B06076P,2,0,0,772.7234936,St. LRT Pegangsaan Dua,0
12P-L01,05:04:36,05:04:46,B06077P,3,0,0,1161.795943,St. LRT Pegangsaan Dua,0
12P-L01,05:05:30,05:05:40,B06079P,4,0,0,1327.130605,St. LRT Pegangsaan Dua,0
12P-L01,05:06:47,05:06:57,B06081P,5,0,0,1567.97465,St. LRT Pegangsaan Dua,0
12P-L01,05:12:25,05:12:35,G00560,6,0,0,2745.992782,St. LRT Pegangsaan Dua,0
12P-L01,05:21:43,05:21:53,B07064P,7,0,0,4722.258737,St. LRT Pegangsaan Dua,0
12P-L01,05:23:02,05:23:12,B06993P,8,0,0,4972.374484,St. LRT Pegangsaan Dua,0
12P-L01,05:25:00,05:25:10,B06994P,9,0,0,5362.418978,St. LRT Pegangsaan Dua,0
12P-L01,05:26:39,05:26:49,B05557P,10,0,0,5685.269147,St. LRT Pegangsaan Dua,0
12P-L01,05:28:11,05:28:21,B05897P,11,0,0,5979.634528,St. LRT Pegangsaan Dua,0
12P-L01,05:29:06,05:29:16,B05549P,12,0,0,6142.988934,St. LRT Pegangsaan Dua,0
12P-L01,05:33:37,05:33:47,G00494,13,0,0,7238.07035,St. LRT Pegangsaan Dua,0
12P-L01,05:38:06,05:38:16,B02474P,14,0,0,8186.02498,St. LRT Pegangsaan Dua,0
12P-L01,05:41:37,05:41:47,B02156P,15,0,0,8917.161801,St. LRT Pegangsaan Dua,0
12P-L01,05:44:42,05:44:52,B05858P,16,0,0,9547.319992,St. LRT Pegangsaan Dua,0
12P-L01,05:48:32,05:48:42,B05470P,17,0,0,10361.14545,St. LRT Pegangsaan Dua,0
12P-L01,05:49:56,05:50:06,B03050P,18,0,0,10643.38285,St. LRT Pegangsaan Dua,0
12P-L01,05:52:49,05:52:59,B01932P,19,0,0,11236.4528,St. LRT Pegangsaan Dua,0
12P-L01,05:57:51,05:58:01,B05473P,20,0,0,12316.42317,St. LRT Pegangsaan Dua,0
12P-L01,06:03:10,06:03:20,B02191P,21,0,0,13427.66041,Jakarta International Stadium,0
12P-L01,06:05:04,06:05:14,B05469P,22,0,0,13805.28682,Jakarta International Stadium,0
12P-L01,06:07:41,06:07:51,B00174P,23,0,0,14337.88481,Jakarta International Stadium,0
12P-L01,06:10:14,06:10:24,B00006P,24,0,0,14857.58327,Jakarta International Stadium,0
12P-L01,06:12:19,06:12:29,B00166P,25,0,0,15273.54888,Jakarta International Stadium,0
12P-L01,06:13:36,06:13:46,B06074P,26,0,0,15510.47326,Jakarta International Stadium,0
12P-L01,06:15:37,06:15:47,B03228P,27,0,0,15919.39897,Jakarta International Stadium,0
12P-L01,06:16:50,06:17:00,B00168P,28,0,0,16148.17749,Jakarta International Stadium,0
12P-L01,06:20:46,06:20:56,B05549P,29,0,0,16968.0514,Jakarta International Stadium,0
12P-L01,06:24:29,06:24:39,G00492,30,0,0,17747.43274,Jakarta International Stadium,0
12P-L01,06:35:23,06:35:33,G00562,31,0,0,20048.67311,Jakarta International Stadium,0
12P-L01,06:41:34,06:41:44,G00563,32,0,0,21353.3694,Jakarta International Stadium,0
12P-L01,06:53:25,06:53:35,B06082P,33,0,0,23884.05682,Jakarta International Stadium,0
12P-L01,06:54:48,06:54:58,B06080P,34,0,0,24117.23095,Jakarta International Stadium,0
12P-L01,06:55:43,06:55:53,B06078P,35,0,0,24278.19065,Jakarta International Stadium,0
12P-L01,06:57:48,06:57:58,B06075P,36,0,0,24695.07954,Jakarta International Stadium,0
12P-L01,07:01:13,07:01:23,P00095,37,0,0,25395.97544,Jakarta International Stadium,0
12P-R01,05:00:00,05:00:10,B05473P,0,0,0,0,JIS,0
12P-R01,05:05:16,05:05:26,B02191P,1,0,0,1105.7804,JIS,0
12P-R01,05:07:09,05:07:19,B05469P,2,0,0,1479.727444,JIS,0
12P-R01,05:09:43,05:09:53,B00174P,3,0,0,2001.839128,JIS,0
12P-R01,05:12:16,05:12:26,B00006P,4,0,0,2521.185548,JIS,0
12P-R01,05:14:21,05:14:31,B00166P,5,0,0,2936.856813,JIS,0
12P-R01,05:15:37,05:15:47,B06074P,6,0,0,3176.375941,JIS,0
12P-R01,05:17:39,05:17:49,B03228P,7,0,0,3582.631993,JIS,0
12P-R01,05:18:52,05:19:02,B00168P,8,0,0,3811.687227,JIS,0
12P-R01,05:22:46,05:22:56,B05549P,9,0,0,4623.113262,JIS,0
12P-R01,05:26:30,05:26:40,G00492,10,0,0,5397.702045,JIS,0
12P-R01,05:37:20,05:37:30,G00562,11,0,0,7708.825493,JIS,0
12P-R01,05:43:31,05:43:41,G00563,12,0,0,9014.768146,JIS,0
12P-R01,05:53:15,05:53:25,B06082P,13,0,0,11086.20596,JIS,0
12P-R01,05:54:29,05:54:39,B06080P,14,0,0,11319.16242,JIS,0
12P-R01,05:55:24,05:55:34,B06078P,15,0,0,11482.84142,JIS,0
12P-R01,05:57:30,05:57:40,B06075P,16,0,0,11903.08382,JIS,0
12P-R01,06:00:51,06:01:01,P00095,17,0,0,12594.58687,JIS,0
12P-R02,05:00:00,05:00:10,P00095,0,0,0,0,St. LRT Pegangsaan Dua,0
12P-R02,05:02:39,05:02:49,B05579P,1,0,0,539.9712319,St. LRT Pegangsaan Dua,0
12P-R02,05:03:47,05:03:57,B06076P,2,0,0,751.4225152,St. LRT Pegangsaan Dua,0
12P-R02,05:05:45,05:05:55,B06077P,3,0,0,1142.062249,St. LRT Pegangsaan Dua,0
12P-R02,05:06:39,05:06:49,B06079P,4,0,0,1303.911148,St. LRT Pegangsaan Dua,0
12P-R02,05:07:56,05:08:06,B06081P,5,0,0,1548.402891,St. LRT Pegangsaan Dua,0
12P-R02,05:13:34,05:13:44,G00560,6,0,0,2732.953895,St. LRT Pegangsaan Dua,0
12P-R02,05:22:52,05:23:02,B07064P,7,0,0,4713.583245,St. LRT Pegangsaan Dua,0
12P-R02,05:24:11,05:24:21,B06993P,8,0,0,4964.044416,St. LRT Pegangsaan Dua,0
12P-R02,05:26:08,05:26:18,B06994P,9,0,0,5354.177938,St. LRT Pegangsaan Dua,0
12P-R02,05:27:47,05:27:57,B05557P,10,0,0,5676.279067,St. LRT Pegangsaan Dua,0
12P-R02,05:29:19,05:29:29,B05897P,11,0,0,5971.52053,St. LRT Pegangsaan Dua,0
12P-R02,05:30:13,05:30:23,B05549P,12,0,0,6134.845747,St. LRT Pegangsaan Dua,0
12P-R02,05:34:44,05:34:54,G00494,13,0,0,7078.70897,St. LRT Pegangsaan Dua,0
12P-R02,05:39:13,05:39:23,B02474P,14,0,0,8014.739636,St. LRT Pegangsaan Dua,0
12P-R02,05:42:44,05:42:54,B02156P,15,0,0,8743.685276,St. LRT Pegangsaan Dua,0
12P-R02,05:45:49,05:45:59,B05858P,16,0,0,9377.989956,St. LRT Pegangsaan Dua,0
12P-R02,05:49:39,05:49:49,B05470P,17,0,0,10174.83461,St. LRT Pegangsaan Dua,0
12P-R02,05:51:03,05:51:13,B03050P,18,0,0,10444.46466,St. LRT Pegangsaan Dua,0
12P-R02,05:53:56,05:54:06,B01932P,19,0,0,11033.73299,St. LRT Pegangsaan Dua,0
12P-R02,05:58:58,05:59:08,B05473P,20,0,0,12088.08592,St. LRT Pegangsaan Dua,0
13B-L01,05:00:00,05:00:10,G00609,0,0,0,0,Pancoran,0
13B-L01,05:02:07,05:02:17,G00607,1,0,0,424.2522891,Pancoran,0
13B-L01,05:14:09,05:14:19,G00604,2,0,0,2997.751621,Pancoran,0
13B-L01,05:18:05,05:18:15,G00601,3,0,0,3815.798591,Pancoran,0
13B-L01,05:21:35,05:21:45,G00599,4,0,0,4538.521228,Pancoran,0
13B-L01,05:24:20,05:24:30,G00597,5,0,0,5098.551312,Pancoran,0
13B-L01,05:27:28,05:27:38,G00595,6,0,0,5744.26838,Pancoran,0
13B-L01,05:31:12,05:31:22,G00593,7,0,0,6518.67093,Pancoran,0
13B-L01,05:35:32,05:35:42,G00591,8,0,0,7424.098339,Pancoran,0
13B-L01,05:38:46,05:38:56,G00585,9,0,0,8091.855736,Pancoran,0
13B-L01,05:43:18,05:43:28,G00090,10,0,0,9040.00336,Pancoran,0
13B-L01,05:48:19,05:48:29,G00583,11,0,0,10093.76636,Pancoran,0
13B-L01,05:52:49,05:52:59,G00581,12,0,0,11032.35789,Pancoran,0
13B-L01,06:04:21,06:04:31,G00735,13,0,0,13497.68313,Pancoran,0
13B-L01,06:10:27,06:10:37,G00737,14,0,0,14785.49452,Puri Beta,0
13B-L01,06:14:01,06:14:11,G00007,15,0,0,15524.29616,Puri Beta,0
13B-L01,06:21:59,06:22:09,G00582,16,0,0,17215.84216,Puri Beta,0
13B-L01,06:26:29,06:26:39,G00584,17,0,0,18155.77339,Puri Beta,0
13B-L01,06:31:28,06:31:38,G00091,18,0,0,19201.4822,Puri Beta,0
13B-L01,06:36:02,06:36:12,G00587,19,0,0,20155.70719,Puri Beta,0
13B-L01,06:39:19,06:39:29,G00592,20,0,0,20831.00336,Puri Beta,0
13B-L01,06:43:38,06:43:48,G00594,21,0,0,21732.68865,Puri Beta,0
13B-L01,06:47:22,06:47:32,G00596,22,0,0,22507.02226,Puri Beta,0
13B-L01,06:50:30,06:50:40,G00598,23,0,0,23150.95954,Puri Beta,0
13B-L01,06:53:12,06:53:22,G00600,24,0,0,23700.5749,Puri Beta,0
13B-L01,06:56:39,06:56:49,G00602,25,0,0,24412.05309,Puri Beta,0
13B-L01,07:00:28,07:00:38,G00606,26,0,0,25203.29163,Puri Beta,0
13B-L01,07:13:56,07:14:06,G00608,27,0,0,28085.40627,Puri Beta,0
13-L08,05:00:00,05:00:10,G00607,0,0,0,0,CSW,0
13-L08,05:12:03,05:12:13,G00604,1,0,0,2573.136947,CSW,0
13-L08,05:15:59,05:16:09,G00601,2,0,0,3390.128759,CSW,0
13-L08,05:19:29,05:19:39,G00599,3,0,0,4112.093117,CSW,0
13-L08,05:22:13,05:22:23,G00597,4,0,0,4670.144078,CSW,0
13-L08,05:25:21,05:25:31,G00595,5,0,0,5312.270409,CSW,0
13-L08,05:29:04,05:29:14,G00593,6,0,0,6083.902601,CSW,0
13-L08,05:33:21,05:33:31,G00588,7,0,0,6977.604182,CSW,0
13-L08,05:36:38,05:36:48,G00585,8,0,0,7654.355878,CSW,0
13-L08,05:41:12,05:41:22,G00089,9,0,0,8608.022645,CSW,0
13-L08,05:41:56,05:42:06,G00091,10,0,0,8731.565703,Puri Beta,0
13-L08,05:46:29,05:46:39,G00587,11,0,0,9685.552289,Puri Beta,0
13-L08,05:49:45,05:49:55,G00592,12,0,0,10358.52294,Puri Beta,0
13-L08,05:54:04,05:54:14,G00594,13,0,0,11259.29137,Puri Beta,0
13-L08,05:57:48,05:57:58,G00596,14,0,0,12031.73741,Puri Beta,0
13-L08,06:00:55,06:01:05,G00598,15,0,0,12673.98116,Puri Beta,0
13-L08,06:03:37,06:03:47,G00600,16,0,0,13224.97398,Puri Beta,0
13-L08,06:07:04,06:07:14,G00602,17,0,0,13938.10671,Puri Beta,0
13-L08,06:11:02,06:11:12,G00603,18,0,0,14765.00553,Puri Beta,0
13-L08,06:24:21,06:24:31,G00608,19,0,0,17613.79902,Puri Beta,0
14B-R02,05:00:00,05:00:10,B05725P,0,0,0,0,Tanjung Priok via JIS,0
14B-R02,05:01:10,05:01:20,B01945P,1,0,0,216.8709072,Tanjung Priok via JIS,0
14B-R02,05:02:57,05:03:07,B00109P,2,0,0,570.6934783,Tanjung Priok via JIS,0
14B-R02,05:04:50,05:05:00,B03369P,3,0,0,942.7116556,Tanjung Priok via JIS,0
14B-R02,05:09:36,05:09:46,B05540P,4,0,0,1939.313586,Tanjung Priok via JIS,0
14B-R02,05:11:10,05:11:20,B00962P,5,0,0,2245.978799,Tanjung Priok via JIS,0
14B-R02,05:13:27,05:13:37,B02664P,6,0,0,2705.929267,Tanjung Priok via JIS,0
14B-R02,05:14:58,05:15:08,B00317P,7,0,0,3000.92433,Tanjung Priok via JIS,0
14B-R02,05:16:05,05:16:15,B00318P,8,0,0,3207.19377,Tanjung Priok via JIS,0
14B-R02,05:17:31,05:17:41,B01311P,9,0,0,3482.287664,Tanjung Priok via JIS,0
14B-R02,05:18:55,05:19:05,G00710,10,0,0,3752.942575,Tanjung Priok via JIS,0
14B-R02,05:20:01,05:20:11,B05849P,11,0,0,3955.292336,Tanjung Priok via JIS,0
14B-R02,05:21:35,05:21:45,B01188P,12,0,0,4261.32753,Tanjung Priok via JIS,0
14B-R02,05:22:35,05:22:45,B03729P,13,0,0,4444.804078,Tanjung Priok via JIS,0
14B-R02,05:23:28,05:23:38,B02244P,14,0,0,4601.787873,Tanjung Priok via JIS,0
14B-R02,05:26:25,05:26:35,G00716,15,0,0,5206.096023,Tanjung Priok via JIS,0
14B-R02,05:29:34,05:29:44,G00715,16,0,0,5852.934216,Tanjung Priok via JIS,0
14B-R02,05:30:54,05:31:04,B02908P,17,0,0,6112.108245,Tanjung Priok via JIS,0
14B-R02,05:32:36,05:32:46,B03932P,18,0,0,6444.910418,Tanjung Priok via JIS,0
14B-R02,05:33:54,05:34:04,B05390P,19,0,0,6692.007836,Tanjung Priok via JIS,0
14B-R02,05:35:25,05:35:35,B02632P,20,0,0,6984.002642,Tanjung Priok via JIS,0
14B-R02,05:37:15,05:37:25,B04054P,21,0,0,7344.298585,Tanjung Priok via JIS,0
14B-R02,05:38:06,05:38:16,B07250P,22,0,0,7493.825636,Tanjung Priok via JIS,0
14B-R02,05:40:18,05:40:28,B02306P,23,0,0,7936.629793,Tanjung Priok via JIS,0
14B-R02,05:47:24,05:47:34,B06067P,24,0,0,9441.033798,Tanjung Priok via JIS,0
14B-R02,05:49:11,05:49:21,G00712,25,0,0,9792.939332,Tanjung Priok via JIS,0
14B-R02,05:50:04,05:50:14,B04789P,26,0,0,9947.822817,Tanjung Priok via JIS,0
14B-R02,05:52:32,05:52:42,B05550P,27,0,0,10447.68076,Tanjung Priok via JIS,0
14B-R02,05:55:00,05:55:10,G00714,28,0,0,10947.2968,Tanjung Priok via JIS,0
14B-R02,05:58:36,05:58:46,B04521P,29,0,0,11691.58725,Tanjung Priok via JIS,0
14B-R02,06:00:32,06:00:42,B05962P,30,0,0,12075.34467,Tanjung Priok via JIS,0
14B-R02,06:03:46,06:03:56,B05964P,31,0,0,12739.76573,Tanjung Priok via JIS,0
14B-R02,06:05:46,06:05:56,B05966P,32,0,0,13139.45483,Tanjung Priok via JIS,0
14B-R02,06:07:30,06:07:40,B05967P,33,0,0,13478.4197,Tanjung Priok via JIS,0
14B-R02,06:08:17,06:08:27,B06000P,34,0,0,13617.56348,Tanjung Priok via JIS,0
14B-R02,06:21:10,06:21:20,B04401P,35,0,0,16370.41159,Tanjung Priok via JIS,0
14B-R02,06:22:03,06:22:13,B01161P,36,0,0,16527.06229,Tanjung Priok via JIS,0
14B-R02,06:23:28,06:23:38,B04519P,37,0,0,16800.01818,Tanjung Priok via JIS,0
14B-R02,06:25:16,06:25:26,B03645P,38,0,0,17157.30503,Tanjung Priok via JIS,0
14B-R02,06:32:52,06:33:02,B05728P,39,0,0,18766.40833,Tanjung Priok via JIS,0
1C-R01,05:00:00,05:00:10,B00146P,0,0,0,0,Blok M,0
1C-R01,05:01:06,05:01:16,B05833P,1,0,0,204.5667274,Blok M,0
1C-R01,05:01:55,05:02:05,B00349P,2,0,0,348.3844987,Blok M,0
1C-R01,05:04:23,05:04:33,B02009P,3,0,0,849.2887979,Blok M,0
1C-R01,05:05:12,05:05:22,B03652P,4,0,0,991.2367494,Blok M,0
1C-R01,05:06:04,05:06:14,B00147P,5,0,0,1144.942009,Blok M,0
1C-R01,05:07:20,05:07:30,B03955P,6,0,0,1386.473745,Blok M,0
1C-R01,05:08:15,05:08:25,B01074P,7,0,0,1552.174314,Blok M,0
1C-R01,05:09:13,05:09:23,B03328P,8,0,0,1729.107015,Blok M,0
1C-R01,05:10:05,05:10:15,B05933P,9,0,0,1880.749345,Blok M,0
1C-R01,05:10:46,05:10:56,B03906P,10,0,0,1994.425533,Blok M,0
1C-R01,05:11:54,05:12:04,B01935P,11,0,0,2186.853789,Blok M,0
1C-R01,05:12:20,05:12:30,B04487P,12,0,0,2267.727068,Blok M,0
1C-R01,05:12:52,05:13:02,B03327P,13,0,0,2349.002317,Blok M,0
1C-R01,05:13:37,05:13:47,B05295P,14,0,0,2478.444451,Blok M,0
1C-R01,05:14:14,05:14:24,B02661P,15,0,0,2578.989739,Blok M,0
1C-R01,05:16:07,05:16:17,B01028P,16,0,0,2950.878099,Blok M,0
1C-R01,05:18:02,05:18:12,B06752P,17,0,0,3330.807556,Blok M,0
1C-R01,05:23:56,05:24:06,B01053P,18,0,0,4575.563355,Blok M,0
1C-R01,05:25:00,05:25:10,B04318P,19,0,0,4771.821323,Blok M,0
1C-R01,05:26:00,05:26:10,B01616P,20,0,0,4953.911687,Blok M,0
1C-R01,05:27:00,05:27:10,B00191P,21,0,0,5134.836751,Blok M,0
1C-R01,05:28:37,05:28:47,B00813P,22,0,0,5451.048571,Blok M,0
1C-R01,05:29:55,05:30:05,B02679P,23,0,0,5700.063525,Blok M,0
1C-R01,05:31:06,05:31:16,B01842P,24,0,0,5923.46796,Blok M,0
1C-R01,05:32:24,05:32:34,B06980P,25,0,0,6170.037149,Blok M,0
1C-R01,05:32:59,05:33:09,B04685P,26,0,0,6263.087784,Blok M,0
1C-R01,05:34:28,05:34:38,B07121P,27,0,0,6548.270848,Blok M,0
1C-R01,05:36:10,05:36:20,B03772P,28,0,0,6881.975617,Blok M,0
1C-R01,05:40:16,05:40:26,B01860P,29,0,0,7735.442527,Blok M,0
1C-R01,05:42:39,05:42:49,B05228P,30,0,0,8216.051244,Blok M,0
1C-R01,05:45:30,05:45:40,B03052P,31,0,0,8799.55709,Blok M,0
1C-R01,05:47:13,05:47:23,B02392P,32,0,0,9136.833009,Blok M,0
1C-R01,05:48:35,05:48:45,B03170P,33,0,0,9399.97114,Blok M,0
1C-R01,05:49:44,05:49:54,B03171P,34,0,0,9614.89379,Blok M,0
